method,environment,attack,seed,round,eval_return_mean,eval_return_std
FoolsGold,Spread,sign_flip,456,180,-24.18660144273887,6.317410502484628
FoolsGold,Spread,sign_flip,456,185,-23.344362975623714,7.788694001686352
FoolsGold,Spread,sign_flip,456,190,-23.916283698727703,6.923421983405361
FoolsGold,Spread,sign_flip,456,195,-24.033095320210492,8.168155831356497
FoolsGold,Spread,sign_flip,789,0,-24.730507588637842,11.783976768979118
FoolsGold,Spread,sign_flip,789,5,-25.881256717694065,11.392904967070585
FoolsGold,Spread,sign_flip,789,10,-25.471094763370907,8.640616769520928
FoolsGold,Spread,sign_flip,789,15,-24.65326729302421,9.96222340758606
FoolsGold,Spread,sign_flip,789,20,-26.980345730763514,9.761316640739896
FoolsGold,Spread,sign_flip,789,25,-29.08476474878364,11.283909944209434
FoolsGold,Spread,sign_flip,789,30,-25.060890567836072,9.502660841563413
FoolsGold,Spread,sign_flip,789,35,-25.023237770908818,11.522500205247987
FoolsGold,Spread,sign_flip,789,40,-27.3643535157453,9.37122992030735
FoolsGold,Spread,sign_flip,789,45,-26.984765491012183,10.636228112886467
FoolsGold,Spread,sign_flip,789,50,-27.194492020605686,9.75307614918805
FoolsGold,Spread,sign_flip,789,55,-28.148793595285337,12.434234356748725
FoolsGold,Spread,sign_flip,789,60,-27.806709677474394,10.682544792520622
FoolsGold,Spread,sign_flip,789,65,-27.3878331802413,11.835140130797537
FoolsGold,Spread,sign_flip,789,70,-29.765893647326482,9.609194907839393
FoolsGold,Spread,sign_flip,789,75,-25.47734464461189,8.150141192022703
FoolsGold,Spread,sign_flip,789,80,-26.018596423514147,9.818723668425982
FoolsGold,Spread,sign_flip,789,85,-26.513444692327738,10.208114040066343
FoolsGold,Spread,sign_flip,789,90,-25.678052086419495,12.858752317127474
FoolsGold,Spread,sign_flip,789,95,-27.36160003722722,8.849706121348024
FoolsGold,Spread,sign_flip,789,100,-28.698562351418776,9.39698617894446
FoolsGold,Spread,sign_flip,789,105,-27.418108059009786,11.983809467051131
FoolsGold,Spread,sign_flip,789,110,-26.504533533549942,11.92869444697299
FoolsGold,Spread,sign_flip,789,115,-28.971853343391132,13.22800561483402
FoolsGold,Spread,sign_flip,789,120,-26.653877916581884,10.776115896180471
FoolsGold,Spread,sign_flip,789,125,-27.666866918994437,8.511954570530145
FoolsGold,Spread,sign_flip,789,130,-27.915560065045288,10.859399373625
FoolsGold,Spread,sign_flip,789,135,-24.445933588528966,10.03575448477676
FoolsGold,Spread,sign_flip,789,140,-26.845308273491053,11.722384518006947
FoolsGold,Spread,sign_flip,789,145,-26.54784810213628,9.630504100780698
FoolsGold,Spread,sign_flip,789,150,-26.366088005288383,12.269801962952556
FoolsGold,Spread,sign_flip,789,155,-26.308944534962386,9.394280152614776
FoolsGold,Spread,sign_flip,789,160,-26.54360770259233,9.449876696266628
FoolsGold,Spread,sign_flip,789,165,-27.969020759588197,10.328958766443103
FoolsGold,Spread,sign_flip,789,170,-26.686434297037835,8.399723913524587
FoolsGold,Spread,sign_flip,789,175,-27.389780336132787,12.1081190667038
FoolsGold,Spread,sign_flip,789,180,-25.7811538206658,8.307111970922959
FoolsGold,Spread,sign_flip,789,185,-26.747376809930493,10.10099146262546
FoolsGold,Spread,sign_flip,789,190,-27.201863733045958,9.67160454974796
FoolsGold,Spread,sign_flip,789,195,-26.524820467423034,10.757921800580796
FoolsGold,Spread,sign_flip,789,0,-24.57602321469269,10.632670647067954
FoolsGold,Spread,sign_flip,789,5,-26.095348029871765,9.469298101486856
FoolsGold,Spread,sign_flip,789,10,-27.941066398911385,11.977311324407246
FoolsGold,Spread,sign_flip,789,15,-28.675033299671533,10.946198383809767
FoolsGold,Spread,sign_flip,789,20,-26.297202966864734,11.744387405104378
FoolsGold,Spread,sign_flip,789,25,-27.09069437957144,10.752970182544377
FoolsGold,Spread,sign_flip,789,30,-26.399471802995482,10.919467096131445
FoolsGold,Spread,sign_flip,789,35,-28.24178727782969,11.080085675406167
FoolsGold,Spread,sign_flip,789,40,-27.063062553104402,10.738350780164177
FoolsGold,Spread,sign_flip,789,45,-26.93138450011661,10.549440439145172
FoolsGold,Spread,sign_flip,789,50,-27.853700619393976,12.256298534792727
FoolsGold,Spread,sign_flip,789,55,-29.051996229656645,12.000642306871795
FoolsGold,Spread,sign_flip,789,60,-27.04413806576406,8.653855234846848
FoolsGold,Spread,sign_flip,789,65,-27.059869967989734,12.983056079975295
FoolsGold,Spread,sign_flip,789,70,-26.133983703007353,10.320029514382147
FoolsGold,Spread,sign_flip,789,75,-27.004207532087243,9.545975171825324
FoolsGold,Spread,sign_flip,789,80,-27.274746100471226,10.378042296093808
FoolsGold,Spread,sign_flip,789,85,-27.38162777787832,8.796714928317012
FoolsGold,Spread,sign_flip,789,90,-28.0391693468866,11.073799218203986
FoolsGold,Spread,sign_flip,789,95,-26.540875360016873,10.176409001809633
FoolsGold,Spread,sign_flip,789,100,-26.667628445421116,10.22501712512473
FoolsGold,Spread,sign_flip,789,105,-24.780968847061082,10.316716100645529
FoolsGold,Spread,sign_flip,789,110,-25.44257195845061,10.941895147747129
FoolsGold,Spread,sign_flip,789,115,-24.645915208720705,9.623007624475846
FoolsGold,Spread,sign_flip,789,120,-27.89743726204685,10.303751805333192
FoolsGold,Spread,sign_flip,789,125,-27.012128383847575,11.515013335012434
FoolsGold,Spread,sign_flip,789,130,-24.61600899056484,8.904586419888581
FoolsGold,Spread,sign_flip,789,135,-26.997054445011806,11.553907367127934
FoolsGold,Spread,sign_flip,789,140,-26.505906185907826,11.008326415280715
FoolsGold,Spread,sign_flip,789,145,-25.625046254644428,10.193170767197545
FoolsGold,Spread,sign_flip,789,150,-27.494612511939614,14.099220607516267
FoolsGold,Spread,sign_flip,789,155,-27.776545231225715,13.015866006889183
FoolsGold,Spread,sign_flip,789,160,-26.45702428426008,11.452345369426943
FoolsGold,Spread,sign_flip,789,165,-26.82073765605541,9.688316920444189
FoolsGold,Spread,sign_flip,789,170,-28.410434561073618,9.641394814574177
FoolsGold,Spread,sign_flip,789,175,-25.66899097427398,11.656450797179259
FoolsGold,Spread,sign_flip,789,180,-26.829971694191386,11.864651160533525
FoolsGold,Spread,sign_flip,789,185,-26.922070772637532,10.21465960275026
FoolsGold,Spread,sign_flip,789,190,-27.774153625176563,11.27430463725587
FoolsGold,Spread,sign_flip,789,195,-29.0241850446315,12.46004402305397
GeoMedian,Spread,adaptive,1024,0,-26.521415988893125,8.490031248564348
GeoMedian,Spread,adaptive,1024,5,-23.495296052781235,8.071475885135936
GeoMedian,Spread,adaptive,1024,10,-22.109458419592606,7.254993300601945
GeoMedian,Spread,adaptive,1024,15,-22.951760961575296,6.559799261127018
GeoMedian,Spread,adaptive,1024,20,-22.56756573496495,5.66379994473183
GeoMedian,Spread,adaptive,1024,25,-24.237889657587978,6.069136099309119
GeoMedian,Spread,adaptive,1024,30,-21.94696392591464,5.950281395903752
GeoMedian,Spread,adaptive,1024,35,-22.951858285995687,7.043055419353999
GeoMedian,Spread,adaptive,1024,40,-21.499510099637703,6.34569485409728
GeoMedian,Spread,adaptive,1024,45,-23.245505221726802,7.874192803557576
GeoMedian,Spread,adaptive,1024,50,-21.13489720094222,5.033352142352217
GeoMedian,Spread,adaptive,1024,55,-22.65862004954512,5.316320346966624
GeoMedian,Spread,adaptive,1024,60,-21.645702926131012,6.122931981860324
GeoMedian,Spread,adaptive,1024,65,-22.78989290298127,5.0388723719409105
GeoMedian,Spread,adaptive,1024,70,-24.2722848605407,6.5574246768561935
GeoMedian,Spread,adaptive,1024,75,-22.576280017425862,6.210622219709413
GeoMedian,Spread,adaptive,1024,80,-23.269590794342967,5.190487943644653
GeoMedian,Spread,adaptive,1024,85,-23.621368478973725,7.261786751908775
GeoMedian,Spread,adaptive,1024,90,-25.389587985267347,4.236887227498587
GeoMedian,Spread,adaptive,1024,95,-23.003701582841863,7.095841708156982
GeoMedian,Spread,adaptive,1024,100,-23.751438895106972,5.922250641862177
GeoMedian,Spread,adaptive,1024,105,-24.783213507199218,6.9735578740598605
GeoMedian,Spread,adaptive,1024,110,-24.99150655607908,6.1118570401492605
GeoMedian,Spread,adaptive,1024,115,-24.484645269360026,7.282472767886327
GeoMedian,Spread,adaptive,1024,120,-25.469939025956627,8.690329752475526
GeoMedian,Spread,adaptive,1024,125,-22.852402329631087,8.33724664427788
GeoMedian,Spread,adaptive,1024,130,-24.001848482846814,7.574235871631678
GeoMedian,Spread,adaptive,1024,135,-23.84910802298245,6.743166801858511
GeoMedian,Spread,adaptive,1024,140,-24.001684171081926,7.299978156106528
GeoMedian,Spread,adaptive,1024,145,-25.93607829430789,6.435610320016802
GeoMedian,Spread,adaptive,1024,150,-26.412734152708147,6.73854889207246
GeoMedian,Spread,adaptive,1024,155,-23.42559747363568,9.401604616965486
GeoMedian,Spread,adaptive,1024,160,-24.565054598982407,8.583836125468675
GeoMedian,Spread,adaptive,1024,165,-22.847795490815948,9.116092574084663
GeoMedian,Spread,adaptive,1024,170,-23.7334165505843,8.337479639538989
GeoMedian,Spread,adaptive,1024,175,-24.61880755514503,7.850073224688916
GeoMedian,Spread,adaptive,1024,180,-24.329827411734804,10.609028284073073
GeoMedian,Spread,adaptive,1024,185,-24.412063117966092,9.912755739729873
GeoMedian,Spread,adaptive,1024,190,-24.17675589856305,8.17589035104251
GeoMedian,Spread,adaptive,1024,195,-22.661651755440488,9.613728668953168
GeoMedian,Spread,adaptive,1024,0,-24.172187628768658,7.832634738975046
GeoMedian,Spread,adaptive,1024,5,-27.027951270476972,7.625425132560027
GeoMedian,Spread,adaptive,1024,10,-22.83916593018466,8.088131859873846
GeoMedian,Spread,adaptive,1024,15,-23.124278243145906,5.630663007794157
GeoMedian,Spread,adaptive,1024,20,-23.483023353298176,5.7844065195048575
GeoMedian,Spread,adaptive,1024,25,-24.022183213429013,5.781914936442071
GeoMedian,Spread,adaptive,1024,30,-21.816858356446566,6.997667735023871
GeoMedian,Spread,adaptive,1024,35,-23.478966286393415,4.979145153295088
GeoMedian,Spread,adaptive,1024,40,-22.40971343876134,6.741171484609877
GeoMedian,Spread,adaptive,1024,45,-23.833893664974926,4.670339381308716
GeoMedian,Spread,adaptive,1024,50,-22.96437696918442,6.266263638627994
GeoMedian,Spread,adaptive,1024,55,-22.600200649100458,6.288981389354508
GeoMedian,Spread,adaptive,1024,60,-23.18227383837584,4.268463065322879
GeoMedian,Spread,adaptive,1024,65,-23.8565949010282,4.740392466813192
GeoMedian,Spread,adaptive,1024,70,-23.948205309302814,6.424672181140446
GeoMedian,Spread,adaptive,1024,75,-23.130112428030444,4.779999571300229
GeoMedian,Spread,adaptive,1024,80,-24.779175676959582,5.37733432569796
GeoMedian,Spread,adaptive,1024,85,-23.72041507007887,5.740443792595339
GeoMedian,Spread,adaptive,1024,90,-24.34540432305662,6.2835076568678625
GeoMedian,Spread,adaptive,1024,95,-22.032913360311714,5.9903840061090445
GeoMedian,Spread,adaptive,1024,100,-22.917776259108635,4.883237799773139
GeoMedian,Spread,adaptive,1024,105,-23.303657558415654,5.897460448041605
GeoMedian,Spread,adaptive,1024,110,-25.25924743983929,4.719595482712875
GeoMedian,Spread,adaptive,1024,115,-24.486219780978416,5.487591278455757
GeoMedian,Spread,adaptive,1024,120,-23.152008692440777,6.052356897722718
GeoMedian,Spread,adaptive,1024,125,-22.630488978523637,5.233909825654408
GeoMedian,Spread,adaptive,1024,130,-23.260327322826996,6.091959821159281
GeoMedian,Spread,adaptive,1024,135,-25.074384977999,4.093464739950343
GeoMedian,Spread,adaptive,1024,140,-22.27090599489667,6.315055912717954
GeoMedian,Spread,adaptive,1024,145,-24.605003683550244,4.609592201698078
GeoMedian,Spread,adaptive,1024,150,-24.538380061353458,6.52707289018221
GeoMedian,Spread,adaptive,1024,155,-22.791981983468986,6.318005099060131
GeoMedian,Spread,adaptive,1024,160,-23.096904357218936,7.232294351838055
GeoMedian,Spread,adaptive,1024,165,-24.388112988364266,7.214856009135705
GeoMedian,Spread,adaptive,1024,170,-25.689643627336956,5.505094792632992
GeoMedian,Spread,adaptive,1024,175,-23.808037384602574,4.197599005336024
GeoMedian,Spread,adaptive,1024,180,-23.631692426136727,6.997159435129247
GeoMedian,Spread,adaptive,1024,185,-22.835695071804498,6.573543762693364
GeoMedian,Spread,adaptive,1024,190,-24.885271870886974,5.615721285686769
GeoMedian,Spread,adaptive,1024,195,-23.873231924477814,6.266783880010826
GeoMedian,Spread,adaptive,123,0,-25.7350818531044,8.804367839098362
GeoMedian,Spread,adaptive,123,5,-25.734369743114787,5.848149614205255
GeoMedian,Spread,adaptive,123,10,-25.360039230704253,5.2844660720534495
GeoMedian,Spread,adaptive,123,15,-23.342291258877815,5.648309960358527
GeoMedian,Spread,adaptive,123,20,-23.724783274517385,5.7142948101356135
GeoMedian,Spread,adaptive,123,25,-22.61466193401333,5.386256919964303
GeoMedian,Spread,adaptive,123,30,-21.866588118143266,6.9152476047060265
GeoMedian,Spread,adaptive,123,35,-21.104589118825526,6.087047838277449
GeoMedian,Spread,adaptive,123,40,-22.267671417171886,6.282667981577773
GeoMedian,Spread,adaptive,123,45,-23.20562318318367,5.700074746427349
GeoMedian,Spread,adaptive,123,50,-21.664189831735037,5.400980226317659
GeoMedian,Spread,adaptive,123,55,-21.952740571322472,5.18404927586037
GeoMedian,Spread,adaptive,123,60,-21.6219021026401,7.740402339827768
GeoMedian,Spread,adaptive,123,65,-22.503096069915138,3.8154737332749455
GeoMedian,Spread,adaptive,123,70,-21.743052113381072,4.799032692388791
GeoMedian,Spread,adaptive,123,75,-22.615570554949294,5.178710346966527
GeoMedian,Spread,adaptive,123,80,-21.890725813645172,5.772944690364154
GeoMedian,Spread,adaptive,123,85,-23.20675582053782,3.382291385502085
GeoMedian,Spread,adaptive,123,90,-20.980170040894134,6.293846751715772
GeoMedian,Spread,adaptive,123,95,-21.418404583458774,4.727417462038249
GeoMedian,Spread,adaptive,123,100,-24.211439972110547,6.831625344837289
GeoMedian,Spread,adaptive,123,105,-25.831551613458277,5.696936335855766
GeoMedian,Spread,adaptive,123,110,-22.492374830275654,5.854091957985594
GeoMedian,Spread,adaptive,123,115,-22.856540031266626,6.748526224099469
GeoMedian,Spread,adaptive,123,120,-21.182926015550173,7.191306557852426
GeoMedian,Spread,adaptive,123,125,-24.069147309938888,5.119423105886198
GeoMedian,Spread,adaptive,123,130,-23.857744771555343,5.771060076690014
GeoMedian,Spread,adaptive,123,135,-23.406135093725133,5.529325922232128
GeoMedian,Spread,adaptive,123,140,-23.313539482074642,3.7457663373256675
GeoMedian,Spread,adaptive,123,145,-24.50040285778667,6.218309897049734
GeoMedian,Spread,adaptive,123,150,-23.5100729647551,4.933411572947688
GeoMedian,Spread,adaptive,123,155,-24.306879036099147,6.020447222476392
GeoMedian,Spread,adaptive,123,160,-23.341972546273624,6.082684868585113
GeoMedian,Spread,adaptive,123,165,-22.993962129460165,5.673526056987562
GeoMedian,Spread,adaptive,123,170,-25.337578445241384,7.592869068833177
GeoMedian,Spread,adaptive,123,175,-22.83880295104982,5.992655786622127
GeoMedian,Spread,adaptive,123,180,-24.68066598993275,5.472708076463612
GeoMedian,Spread,adaptive,123,185,-23.27077025167564,6.571109541556012
GeoMedian,Spread,adaptive,123,190,-23.469527375521686,6.492321631424909
GeoMedian,Spread,adaptive,123,195,-20.60633543949229,6.159640851323983
GeoMedian,Spread,adaptive,123,0,-23.85579024009611,8.169390162131666
GeoMedian,Spread,adaptive,123,5,-25.846424861141195,9.091511497851364
GeoMedian,Spread,adaptive,123,10,-23.902589813822566,7.7099461708976
GeoMedian,Spread,adaptive,123,15,-25.75836433854699,7.16231970804818
GeoMedian,Spread,adaptive,123,20,-24.289714616858426,8.193773125344128
GeoMedian,Spread,adaptive,123,25,-23.346069028528177,7.773339727677865
GeoMedian,Spread,adaptive,123,30,-24.95584791629481,8.230929630184203
GeoMedian,Spread,adaptive,123,35,-24.981480832383326,7.17818689200238
GeoMedian,Spread,adaptive,123,40,-23.39491994340628,7.01304499834532
GeoMedian,Spread,adaptive,123,45,-23.756175354567667,7.9547770659280115
GeoMedian,Spread,adaptive,123,50,-23.742377986885202,8.607440192374284
GeoMedian,Spread,adaptive,123,55,-24.9615725225965,8.928838124404571
GeoMedian,Spread,adaptive,123,60,-23.497896194965364,8.926875228171403
GeoMedian,Spread,adaptive,123,65,-24.317609391541744,7.370323875305633
GeoMedian,Spread,adaptive,123,70,-22.190938250236446,8.746055230345203
GeoMedian,Spread,adaptive,123,75,-24.471510316775472,8.727814988887072
GeoMedian,Spread,adaptive,123,80,-23.838031032194746,8.001937652196094
GeoMedian,Spread,adaptive,123,85,-23.119446638253052,9.08141658096531
GeoMedian,Spread,adaptive,123,90,-23.427076502545617,5.791951206246461
GeoMedian,Spread,adaptive,123,95,-22.234540996266862,6.1355558518669495
GeoMedian,Spread,adaptive,123,100,-22.19390729777106,7.337772724003614
GeoMedian,Spread,adaptive,123,105,-24.665637002479382,7.549443552081585
GeoMedian,Spread,adaptive,123,110,-24.08965004558693,7.609489863005015
GeoMedian,Spread,adaptive,123,115,-23.594898128461814,7.507902463783525
GeoMedian,Spread,adaptive,123,120,-21.650758132295476,6.763810335970899
GeoMedian,Spread,adaptive,123,125,-24.583798933717958,7.1177510481175865
GeoMedian,Spread,adaptive,123,130,-24.211244143241903,9.18425213114633
GeoMedian,Spread,adaptive,123,135,-24.369824103987106,8.839715424173667
GeoMedian,Spread,adaptive,123,140,-25.33537489227539,10.030834372881156
GeoMedian,Spread,adaptive,123,145,-23.948623877989828,9.066656219161851
GeoMedian,Spread,adaptive,123,150,-25.27089535630449,9.603591772806372
GeoMedian,Spread,adaptive,123,155,-25.53950254892902,10.657996344562406
GeoMedian,Spread,adaptive,123,160,-24.698267855413643,10.603109377845982
GeoMedian,Spread,adaptive,123,165,-27.18143998376007,13.64135147162139
GeoMedian,Spread,adaptive,123,170,-24.7855549261433,9.299352559957255
GeoMedian,Spread,adaptive,123,175,-26.771163218314268,10.857397502111633
GeoMedian,Spread,adaptive,123,180,-24.17655134515109,8.77346069549978
GeoMedian,Spread,adaptive,123,185,-24.3878781651155,8.511438504708183
GeoMedian,Spread,adaptive,123,190,-23.636498302373887,10.741555147806395
GeoMedian,Spread,adaptive,123,195,-25.645431482965773,9.53982158745376
GeoMedian,Spread,adaptive,42,0,-24.303945176073075,8.578734908744474
GeoMedian,Spread,adaptive,42,5,-24.836787673292953,7.324863404746645
GeoMedian,Spread,adaptive,42,10,-25.200546109679035,7.338753611627532
GeoMedian,Spread,adaptive,42,15,-26.56031788015764,7.379721576099728
GeoMedian,Spread,adaptive,42,20,-25.835062347915777,8.52515567038227
GeoMedian,Spread,adaptive,42,25,-23.112708364500257,8.492759332523802
GeoMedian,Spread,adaptive,42,30,-25.96080805234633,8.043766728978834
GeoMedian,Spread,adaptive,42,35,-27.222798716663,8.348485620871097
GeoMedian,Spread,adaptive,42,40,-23.5837206474174,8.600700579843267
GeoMedian,Spread,adaptive,42,45,-25.951907977631834,9.49386903452664
GeoMedian,Spread,adaptive,42,50,-25.190603414324517,8.449147759533195
GeoMedian,Spread,adaptive,42,55,-25.817337123840378,8.677327340812722
GeoMedian,Spread,adaptive,42,60,-24.998416175132235,9.655763444882558
GeoMedian,Spread,adaptive,42,65,-25.94718025765588,8.698424377586624
GeoMedian,Spread,adaptive,42,70,-23.916247762830977,9.241961003171657
GeoMedian,Spread,adaptive,42,75,-25.84953611054889,7.798784669242364
GeoMedian,Spread,adaptive,42,80,-25.667674655085953,10.056345898913365
GeoMedian,Spread,adaptive,42,85,-27.964150575890915,8.294985505085954
GeoMedian,Spread,adaptive,42,90,-28.44559661278405,9.87321258822078
GeoMedian,Spread,adaptive,42,95,-27.68637637620269,10.740089534306488
GeoMedian,Spread,adaptive,42,100,-26.197053332767375,10.488147530340832
GeoMedian,Spread,adaptive,42,105,-25.566770003095666,9.438123698282585
GeoMedian,Spread,adaptive,42,110,-27.25376434264682,9.801818681771483
GeoMedian,Spread,adaptive,42,115,-24.961146124529613,11.500849645080105
GeoMedian,Spread,adaptive,42,120,-27.055435217686874,8.952272161297426
GeoMedian,Spread,adaptive,42,125,-25.458202316276008,8.91113706569588
GeoMedian,Spread,adaptive,42,130,-27.68364993027098,9.728753691927205
GeoMedian,Spread,adaptive,42,135,-26.058198188502537,10.14957844660026
GeoMedian,Spread,adaptive,42,140,-27.906216935861362,8.555402571273504
GeoMedian,Spread,adaptive,42,145,-26.0882061923403,8.692723371111192
GeoMedian,Spread,adaptive,42,150,-26.13278379802251,10.61145573605986
GeoMedian,Spread,adaptive,42,155,-27.380662556819477,8.568693477117801
GeoMedian,Spread,adaptive,42,160,-27.59533839272985,8.569867940090708
GeoMedian,Spread,adaptive,42,165,-24.71544365535754,8.93634289619677
GeoMedian,Spread,adaptive,42,170,-27.346295925675797,8.227968693518907
GeoMedian,Spread,adaptive,42,175,-26.200956496711377,9.121168179112646
GeoMedian,Spread,adaptive,42,180,-24.939990012161992,11.261952952556102
GeoMedian,Spread,adaptive,42,185,-27.833294420228732,10.330783019127567
GeoMedian,Spread,adaptive,42,190,-27.641584940232757,8.454266012359607
GeoMedian,Spread,adaptive,42,195,-28.161341246618242,10.323287186911827
GeoMedian,Spread,adaptive,42,0,-25.377841269674207,8.931540435741672
GeoMedian,Spread,adaptive,42,5,-25.39031489024375,8.119413933613943
GeoMedian,Spread,adaptive,42,10,-24.221525909518885,6.029209808226505
GeoMedian,Spread,adaptive,42,15,-23.413609380821775,7.131668506335993
GeoMedian,Spread,adaptive,42,20,-22.86313555748798,7.141250494860274
GeoMedian,Spread,adaptive,42,25,-24.32291452268003,6.3215753250883
GeoMedian,Spread,adaptive,42,30,-22.923673285671878,7.879606319745932
GeoMedian,Spread,adaptive,42,35,-24.917764284756423,6.323362979114367
GeoMedian,Spread,adaptive,42,40,-24.90885215073151,7.507193796310248
GeoMedian,Spread,adaptive,42,45,-23.750393392468574,7.494636499325224
GeoMedian,Spread,adaptive,42,50,-24.615152972905058,7.173968027630052
GeoMedian,Spread,adaptive,42,55,-26.574615507578716,7.097146805332249
GeoMedian,Spread,adaptive,42,60,-24.657400336123903,8.392462820645177
GeoMedian,Spread,adaptive,42,65,-25.441784822074112,7.911012040658257
GeoMedian,Spread,adaptive,42,70,-26.1848095517218,9.397900564826895
GeoMedian,Spread,adaptive,42,75,-28.767722143008818,9.086160620529894
GeoMedian,Spread,adaptive,42,80,-27.40159705213558,12.007947281253431
GeoMedian,Spread,adaptive,42,85,-27.47447920231943,12.071921527640994
GeoMedian,Spread,adaptive,42,90,-27.58832778393249,8.317183502075194
GeoMedian,Spread,adaptive,42,95,-27.310511501081255,11.385137437655336
GeoMedian,Spread,adaptive,42,100,-26.703692840337688,8.586459128500817
GeoMedian,Spread,adaptive,42,105,-25.874172453126686,10.552183430110961
GeoMedian,Spread,adaptive,42,110,-26.251891930879047,9.81439172923637
GeoMedian,Spread,adaptive,42,115,-26.702717569523067,11.985520990396378
GeoMedian,Spread,adaptive,42,120,-27.39438976654636,8.313494471116378
GeoMedian,Spread,adaptive,42,125,-27.21778865275612,10.166747502185652
GeoMedian,Spread,adaptive,42,130,-26.476758750688788,10.679451721337625
GeoMedian,Spread,adaptive,42,135,-23.733681255038256,10.039550200371254
GeoMedian,Spread,adaptive,42,140,-27.063225779272905,9.143878569245995
GeoMedian,Spread,adaptive,42,145,-27.78086698020831,11.11484234938509
GeoMedian,Spread,adaptive,42,150,-27.129402420166635,11.023338863119397
GeoMedian,Spread,adaptive,42,155,-28.926037586140048,10.083446044290952
GeoMedian,Spread,adaptive,42,160,-28.078603805425217,11.627781484705679
GeoMedian,Spread,adaptive,42,165,-26.648065969632587,10.785416104968204
GeoMedian,Spread,adaptive,42,170,-23.97048664346209,9.857122200007552
GeoMedian,Spread,adaptive,42,175,-25.445779976604094,11.036583389793721
GeoMedian,Spread,adaptive,42,180,-27.174804439084443,9.34461031066933
GeoMedian,Spread,adaptive,42,185,-27.106254621210372,10.033510950098977
GeoMedian,Spread,adaptive,42,190,-28.900467431176082,10.14331166490123
GeoMedian,Spread,adaptive,42,195,-26.793539878652147,9.873642411428413
GeoMedian,Spread,adaptive,456,0,-22.563121019316757,8.66369409258387
GeoMedian,Spread,adaptive,456,5,-24.632233529532265,7.526828907434387
GeoMedian,Spread,adaptive,456,10,-23.133111213564455,7.252232609483116
GeoMedian,Spread,adaptive,456,15,-22.812179352716694,8.142114518231223
GeoMedian,Spread,adaptive,456,20,-25.5816044967112,7.775881004552563
GeoMedian,Spread,adaptive,456,25,-24.191466510472495,7.749736355340927
GeoMedian,Spread,adaptive,456,30,-26.319543889173765,8.362274200212568
GeoMedian,Spread,adaptive,456,35,-22.95835513103994,6.597153104315563
GeoMedian,Spread,adaptive,456,40,-24.910379391845858,8.771117716791998
GeoMedian,Spread,adaptive,456,45,-24.66305275623525,8.381857951453515
GeoMedian,Spread,adaptive,456,50,-26.391718674220574,5.3462167791131
GeoMedian,Spread,adaptive,456,55,-24.551429092880728,7.772660626359475
GeoMedian,Spread,adaptive,456,60,-26.289836125368776,9.095349867869244
GeoMedian,Spread,adaptive,456,65,-25.44950738975265,7.510917245968072
GeoMedian,Spread,adaptive,456,70,-25.74342583549185,7.469783943773595
GeoMedian,Spread,adaptive,456,75,-25.75836724621552,6.63313348076495
GeoMedian,Spread,adaptive,456,80,-26.21933081142159,10.362456788883298
GeoMedian,Spread,adaptive,456,85,-26.737851708150053,7.1356675556457505
GeoMedian,Spread,adaptive,456,90,-27.75357769336582,9.446337313701525
GeoMedian,Spread,adaptive,456,95,-25.347589072988,11.259484908758184
GeoMedian,Spread,adaptive,456,100,-26.549218160075053,9.999200283989918
GeoMedian,Spread,adaptive,456,105,-26.46905342677643,10.527408941207463
GeoMedian,Spread,adaptive,456,110,-27.48547222904775,9.90829045077402
GeoMedian,Spread,adaptive,456,115,-28.455756605394498,10.022177516087714
GeoMedian,Spread,adaptive,456,120,-26.10802018874607,11.578928297451208
GeoMedian,Spread,adaptive,456,125,-26.147588259326323,10.337384572717886
GeoMedian,Spread,adaptive,456,130,-26.06094617379581,12.61795601879429
GeoMedian,Spread,adaptive,456,135,-26.47091445381838,9.365489057404991
GeoMedian,Spread,adaptive,456,140,-27.600494526324468,9.640598109729215
GeoMedian,Spread,adaptive,456,145,-26.63293697555219,9.939075488072547
GeoMedian,Spread,adaptive,456,150,-28.906363089221696,8.861073700651113
GeoMedian,Spread,adaptive,456,155,-25.93660100921138,8.814934983871293
GeoMedian,Spread,adaptive,456,160,-26.02253466701801,11.017969999423057
GeoMedian,Spread,adaptive,456,165,-25.209178782680887,11.146390904503871
GeoMedian,Spread,adaptive,456,170,-28.594964995887853,9.544720597373946
GeoMedian,Spread,adaptive,456,175,-26.85762003639412,9.12338685206369
GeoMedian,Spread,adaptive,456,180,-27.116259147716562,8.845271546049108
GeoMedian,Spread,adaptive,456,185,-27.556249829289534,7.08049197933021
GeoMedian,Spread,adaptive,456,190,-26.20463615048131,10.938153204565292
GeoMedian,Spread,adaptive,456,195,-26.503477067269706,8.198213893091117
GeoMedian,Spread,adaptive,456,0,-25.67851018301705,7.716109224539952
GeoMedian,Spread,adaptive,456,5,-24.02880564261112,7.076536781792434
GeoMedian,Spread,adaptive,456,10,-24.76823067333139,7.380617881615352
GeoMedian,Spread,adaptive,456,15,-22.707983171856917,7.057241800415609
GeoMedian,Spread,adaptive,456,20,-22.964353801905155,6.026493091194291
GeoMedian,Spread,adaptive,456,25,-22.77814505414583,5.949879153509656
GeoMedian,Spread,adaptive,456,30,-22.425225937339356,6.286432809229735
GeoMedian,Spread,adaptive,456,35,-22.64525277516766,6.125472648816753
